current_house_price,zipcode,ownership_pct
212535,28940,0.031
962214,35660,0.082
978366,29700,0.085
842686,48540,0.023
511595,19380,0.076
923812,24420,0.036
945972,40980,0.091
334568,50034,0.028
960710,35660,0.069
413808,36980,0.032
829189,21300,0.003
994585,45300,0.092
281454,40660,0.025
956457,43340,0.058
175459,35660,0.033
103766,19460,0.037
326934,40060,0.063
691808,27780,0.095
819041,35840,0.012
541090,29180,0.055
188930,35084,0.065
613157,39140,0.063
499629,45104,0.076
121996,16020,0.087
288252,30980,0.087
510738,42540,0.051
919415,35380,0.012
128076,34820,0.018
618126,23900,0.081
889025,46660,0.002
937101,36420,0.085
324307,50046,0.009
437747,26420,0.014
957599,35300,0.06
947708,14100,0.002
376876,30980,0.061
676822,33540,0.021
120765,31740,0.027
510862,26140,0.066
136361,50008,0.058
511855,50010,0.022
251194,49660,0.045
167199,26820,0.041
848216,37340,0.071
202695,19180,0.051
232918,36500,0.074
697504,50017,0.039
813775,38540,0.014
840125,17020,0.061
939637,21500,0.097
684146,34580,0.049
306531,12420,0.043
459359,10780,0.039
189588,27180,0.097
965882,15804,0.024
684411,34900,0.066
712961,14540,0.021
137779,17860,0.06
143895,33124,0.027
723126,22140,0.049
971250,11260,0.045
234615,18880,0.086
114348,0,0.004
678001,14740,0.081
173367,46140,0.076
794881,30460,0.025
669168,36540,0.008
658888,34060,0.044
180101,48300,0.024
833044,36100,0.055
171849,16220,0.016
912191,28740,0.057
220676,42100,0.022
672012,50012,0.047
651042,16820,0.087
515205,22020,0.049
891767,41700,0.056
991708,36500,0.004
965593,48424,0.009
670469,31700,0.056
411518,31700,0.055
800249,10500,0.036
625917,31084,0.028
118595,19740,0.063
378248,29100,0.065
698655,35300,0.09
299053,23460,0.042
114157,25420,0.071
998286,47460,0.067
350325,16180,0.063
228245,50031,0.081
685407,16180,0.1
940392,28140,0.073
370169,20020,0.076
469893,21660,0.076
800772,29700,0.072
216240,31900,0.097
910116,47460,0.08
402003,23844,0.076
893470,48900,0.045
530849,47220,0.094
870874,22020,0.037
611267,42680,0.038
163307,50027,0.082
112687,35380,0.021
451561,17420,0.016
347672,16220,0.025
146333,24420,0.017
518579,46140,0.056
841627,43524,0.076
908470,19460,0.09
396257,35614,0.096
726094,31180,0.089
458111,15680,0.089
730418,24500,0.057
302212,34060,0.061
248279,45540,0.015
215108,47940,0.076
729869,27740,0.047
138270,42020,0.092
898430,12580,0.019
427388,23844,0.071
411287,31420,0.05
299228,19804,0.06
735179,41180,0.07
346189,41420,0.024
489430,50024,0.015
186175,19660,0.079
302941,11500,0.085
618489,40900,0.084
627671,28100,0.079
253145,18880,0.033
958680,12580,0.073
369789,48540,0.077
901539,25540,0.06
828763,29740,0.097
428840,14540,0.059
776496,26580,0.03
845017,39300,0.047
270762,19500,0.022
324381,45820,0.013
823619,40420,0.077
467794,50004,0.037
651866,14010,0.027
365547,31084,0.052
461929,20994,0.049
242584,50004,0.069
875118,13460,0.028
129635,17780,0.04
611951,33740,0.041
481199,11180,0.092
339018,29020,0.018
394180,49740,0.024
817942,29700,0.091
723088,32780,0.072
747050,50008,0.08
357472,45460,0.088
894091,26900,0.067
288786,12540,0.042
341118,24420,0.069
105840,50012,0.031
894950,45460,0.043
528214,41180,0.012
869280,37620,0.06
805523,12980,0.096
819116,25420,0.023
897473,14260,0.066
701310,46540,0.014
839311,34580,0.076
141155,50046,0.02
997992,24860,0.087
806203,10540,0.038
707670,24260,0.035
152188,36140,0.07
437694,44940,0.065
138956,50002,0.033
645586,49700,0.074
612282,17660,0.008
265161,50033,0.013
154691,50036,0.033
627322,30460,0.078
757173,10420,0.089
213138,23104,0.092
480783,17020,0.046
214076,45540,0.06
632406,40220,0.009
413231,12940,0.083
300478,40140,0.081
605503,11244,0.05
270724,38900,0.034
787836,19804,0.011
751245,27500,0.047
484118,41540,0.095
613415,46060,0.054
235608,31740,0.055
152057,19804,0.02
843428,45060,0.07
668956,19660,0.098
827199,33140,0.091
423607,28700,0.043
193167,37860,0.063
241089,22140,0.007
722451,10900,0.023
997191,17460,0.095
586400,31700,0.031
370537,33660,0.014
700025,29020,0.058
334533,50049,0.051
456277,15380,0.073
289481,29740,0.056
207043,15180,0.018
430937,19340,0.008
297233,50016,0.059
369307,27860,0.096
796662,20994,0.011
848693,38340,0.088
442654,22500,0.006
428541,41420,0.063
615384,33860,0.091
577046,20100,0.082
428270,50041,0.051
589726,39900,0.088
958226,31084,0.057
147928,35614,0.037
979497,24580,0.052
749475,38300,0.049
475472,43340,0.035
297270,48620,0.028
402731,24220,0.001
409209,10500,0.099
310384,29540,0.043
810275,50051,0.041
449656,44220,0.024
916749,11260,0.097
770505,14010,0.005
485723,26300,0.039
653019,28660,0.087
775422,50013,0.025
271215,22020,0.046
870679,25180,0.036
260758,40140,0.064
888791,40484,0.035
250997,31900,0.024
641352,41100,0.066
619898,43340,0.023
787388,14454,0.038
568030,20940,0.065
678290,50045,0.052
305646,32900,0.051
204454,20260,0.024
146407,41740,0.052
851274,23844,0.078
512455,18020,0.021
500473,33860,0.017
266249,40220,0.022
962537,15680,0.073
170598,45820,0.047
849417,46700,0.048
435811,50022,0.008
383940,25980,0.076
492727,50002,0.074
761286,17980,0.005
610294,50051,0.042
765239,16180,0.049
965865,22020,0.082
245948,17820,0.086
293184,50005,0.085
363644,50029,0.052
192371,25500,0.028
434339,34820,0.057
752998,28140,0.1
898322,36420,0.055
538899,50019,0.065
765883,41540,0.074
256075,40980,0.099
586797,38860,0.036
850451,50029,0.08
301628,32580,0.072
299266,13900,0.006
887227,33700,0.064
741167,14010,0.026
629919,11700,0.043
937383,50029,0.075
590473,25220,0.063
975981,23420,0.02
484822,24780,0.023
421105,22420,0.083
277360,46700,0.037
313639,47580,0.008
846015,25220,0.04
966224,19060,0.022
920673,27140,0.001
596770,34580,0.069
580819,24140,0.039
747443,50026,0.042
895279,24540,0.071
591966,29020,0.046
717751,46540,0.002
956120,50042,0.097
228583,50024,0.082
676043,50001,0.04
180537,50032,0.041
271549,34940,0.065
775843,31340,0.008
480969,40220,0.099
962466,50004,0.03
994260,37460,0.054
375412,17300,0.071
770820,27060,0.036
893399,34820,0.06
175912,16860,0.037
847653,22420,0.085
823853,31180,0.035
753842,17780,0.08
518861,19140,0.002
612211,23104,0.068
785053,47460,0.094
516348,37860,0.075
139925,27180,0.05
824967,17420,0.025
497278,22020,0.074
736984,26900,0.092
407883,23580,0.05
679509,11700,0.02
896736,15764,0.078
798993,18580,0.038
535589,46140,0.054
182907,13140,0.1
979120,19460,0.005
732595,16940,0.03
269102,48864,0.068
368662,45104,0.082
499518,39580,0.081
544093,24300,0.051
964174,47020,0.09
347650,23844,0.048
367501,23540,0.028
932996,11180,0.044
708358,49020,0.095
136304,11180,0.087
754502,29200,0.054
788418,42700,0.075
171291,17460,0.048
527922,12420,0.023
784589,10420,0.078
717439,48300,0.052
679749,47020,0.065
986555,34980,0.061
337623,14100,0.042
813780,10540,0.043
389533,49020,0.07
122584,50028,0.003
922515,22500,0.048
918999,42140,0.083
334445,46140,0.033
614497,14100,0.011
478903,10740,0.032
512604,26820,0.084
689310,25940,0.042
840162,33220,0.087
680248,44940,0.073
847851,18020,0.079
787193,21500,0.008
200073,31860,0.073
311659,14500,0.047
986312,16540,0.063
634312,43580,0.079
805073,41540,0.014
735564,20260,0.002
811790,42540,0.019
902488,49180,0.005
238484,15804,0.091
975704,41540,0.003
464330,31740,0.061
582507,16580,0.018
479407,26140,0.062
864497,14100,0.028
388346,50027,0.019
473252,28740,0.076
763772,50029,0.097
341927,20220,0.044
259762,35300,0.082
558305,15540,0.087
179853,32820,0.024
717324,50018,0.048
742056,24580,0.079
991995,23844,0.061
844930,50020,0.059
443339,27740,0.063
323225,43420,0.04
211547,48424,0.013
768079,41884,0.056
884210,19740,0.04
535607,24020,0.017
882383,50056,0.078
364831,39740,0.026
211930,40660,0.034
593457,36980,0.099
293667,22540,0.089
266522,42034,0.09
865658,23420,0.012
524087,15680,0.043
762356,28700,0.078
214371,18700,0.014
714015,26900,0.005
130970,16060,0.068
650616,37100,0.038
516635,19340,0.059
913230,10780,0.023
661817,36260,0.071
878937,16300,0.007
886982,50026,0.049
845813,25420,0.081
102691,39740,0.063
317469,13140,0.053
852982,50019,0.051
325832,24020,0.082
966375,18020,0.019
254239,46220,0.037
847090,43340,0.017
154843,43524,0.066
817734,10420,0.097
785492,46140,0.043
603167,48700,0.019
943345,13740,0.067
498314,13820,0.08
233917,50005,0.089
328327,29420,0.075
797459,49620,0.057
557719,45780,0.052
535121,39140,0.039
854686,30980,0.094
534504,45940,0.094
247270,29340,0.088
575826,43420,0.098
164985,39380,0.097
522179,14540,0.061
390134,21500,0.015
917859,10780,0.086
991704,22540,0.012
555420,26900,0.063
939425,12700,0.056
101126,31460,0.006
191014,38060,0.091
321313,27100,0.063
409460,29340,0.081
873927,35004,0.027
200496,22380,0.091
431378,42340,0.014
355620,35614,0.065
631605,34060,0.062
868219,16580,0.045
265942,19740,0.01
233072,21780,0.016
349357,34100,0.096
364767,46540,0.093
450663,28740,0.066
929125,45780,0.026
577356,50024,0.081
408728,50033,0.04
519716,42700,0.053
794869,50025,0.081
280257,33780,0.004
620356,11180,0.062
839563,50018,0.09
405846,36740,0.03
195960,41660,0.027
553537,28020,0.077
142594,30860,0.008
771312,32820,0.09
366143,31020,0.023
738771,25500,0.051
109433,38300,0.07
347640,42100,0.099
727831,24420,0.053
632668,35660,0.066
237133,22540,0.018
676355,36740,0.013
158183,24220,0.051
568477,25420,0.045
235822,25620,0.03
858022,34620,0.055
831433,35660,0.031
230654,42220,0.072
975710,50038,0.076
194605,43580,0.08
715944,18880,0.003
459173,25060,0.067
310815,34580,0.078
977685,26380,0.051
621178,33700,0.039
480473,16974,0.007
607276,33220,0.04
731910,25500,0.049
944310,35100,0.079
669147,24260,0.063
412955,31900,0.082
444482,39460,0.021
187941,19180,0.023
151000,44180,0.067
794296,38340,0.061
653558,12060,0.064
478201,50018,0.09
987801,12940,0.028
153943,39540,0.036
531306,28420,0.033
976560,50048,0.098
366490,45500,0.059
654750,35100,0.035
981943,21420,0.078
538541,45300,0.098
269303,39820,0.018
887083,50047,0.094
109584,15804,0.063
133787,27180,0.035
966226,22744,0.005
598132,34100,0.065
560877,10900,0.05
508451,35100,0.084
161075,28940,0.002
505862,47894,0.076
825833,19660,0.008
598539,48660,0.085
723650,10580,0.047
444617,37100,0.06
357949,13820,0.006
485969,49180,0.05
192506,26980,0.041
273700,18020,0.08
769881,20940,0.028
815537,27140,0.067
679656,47460,0.011
215952,11500,0.082
861666,50026,0.053
407723,20100,0.077
799873,11180,0.031
154321,35084,0.055
888748,35004,0.097
279823,50030,0.072
737915,50039,0.05
148880,20740,0.068
308031,20740,0.07
899856,17420,0.079
956319,36100,0.028
999893,23540,0.083
636867,19060,0.085
448839,13220,0.036
588627,36100,0.053
311867,40060,0.037
883586,45780,0.035
671525,48300,0.04
393757,11244,0.058
985818,38060,0.036
789384,50050,0.088
356715,50053,0.014
451696,50044,0.073
951039,16974,0.017
488271,40140,0.033
243692,40580,0.005
469756,31020,0.047
602853,50048,0.053
365999,38220,0.087
239181,38900,0.047
351885,27180,0.05
890357,17980,0.056
639005,30140,0.062
666358,46540,0.036
844707,11260,0.016
805930,35300,0.007
358809,40220,0.003
542116,49420,0.098
160958,33540,0.097
362341,38340,0.024
364509,45060,0.084
209259,14260,0.01
886408,46140,0.03
247181,50030,0.078
674430,14860,0.009
202493,12260,0.068
183019,32780,0.093
462677,44140,0.081
679379,22540,0.072
196543,24140,0.019
292294,50037,0.095
256051,16940,0.025
890908,50002,0.003
720525,50012,0.065
320189,49620,0.05
957250,38940,0.072
520381,50024,0.082
792708,28140,0.002
446385,12060,0.084
965939,50033,0.081
655989,45540,0.03
261189,29200,0.03
227694,44180,0.096
543030,50002,0.084
249675,27340,0.011
924230,35300,0.059
123289,42540,0.006
747272,27100,0.033
205464,38940,0.079
933189,33540,0.097
191280,15380,0.049
768575,25620,0.075
555029,40420,0.02
811559,35380,0.02
661322,24260,0.009
750720,50041,0.063
233090,35980,0.013
836259,12580,0.083
240628,45220,0.019
302736,45460,0.013
335948,42100,0.018
132731,42644,0.009
885098,31420,0.02
809094,22500,0.028
174877,23900,0.074
681055,34940,0.042
485242,33874,0.051
460382,19380,0.088
967592,28140,0.07
229299,21660,0.029
357465,50051,0.006
617095,46520,0.034
419666,14100,0.066
230225,15680,0.032
665013,27500,0.02
105085,50046,0.032
595112,24500,0.019
839971,24420,0.075
386759,29700,0.081
741061,11500,0.086
393547,47664,0.078
679373,15180,0.053
816444,13980,0.003
512390,28940,0.06
680858,27620,0.092
918313,29540,0.051
161309,41700,0.077
310173,35004,0.042
366060,42700,0.092
294102,27780,0.032
561184,25940,0.026
628377,31700,0.063
130459,33780,0.065
744970,21420,0.011
784796,17460,0.057
954106,12220,0.051
816223,17660,0.015
944430,47940,0.034
341205,50046,0.053
524489,30980,0.037
748969,48540,0.043
759668,40380,0.065
665565,30980,0.025
781791,22660,0.058
285215,18140,0.043
402482,30980,0.055
985582,45060,0.053
800746,12060,0.082
522568,27900,0.03
789401,40340,0.038
661993,48700,0.074
238228,13740,0.034
118458,11244,0.092
264158,15764,0.094
935279,20260,0.068
951248,27340,0.02
914692,17980,0.032
164102,17660,0.093
612326,50006,0.058
274387,44220,0.047
677149,16220,0.094
359355,10580,0.073
458205,19500,0.097
903849,21060,0.05
828751,29740,0.023
305146,32780,0.056
277990,28660,0.064
955875,22500,0.054
912574,28020,0.007
834953,28420,0.049
665606,50008,0.099
341181,50005,0.038
953438,50054,0.068
277386,29460,0.017
264097,45820,0.039
103445,24780,0.011
597259,13980,0.026
177921,42200,0.029
182330,13740,0.071
482290,29460,0.007
664229,19460,0.036
227529,40980,0.083
453623,49180,0.054
227943,49020,0.098
311496,50004,0.081
172565,26580,0.097
128077,29420,0.071
493731,50027,0.041
214163,50022,0.094
216724,12980,0.059
915492,38860,0.03
774596,50029,0.058
456538,13460,0.076
618382,11500,0.004
595765,50050,0.098
232813,28100,0.008
582985,26420,0.093
965262,19300,0.032
959086,11180,0.099
186719,48260,0.03
372156,36100,0.017
394404,50010,0.006
237343,16740,0.064
654454,32820,0.045
500322,45060,0.056
250605,16580,0.075
771053,23580,0.061
253321,13740,0.072
615603,11260,0.081
334417,15500,0.016
904647,37964,0.05
716080,42100,0.024
948476,10500,0.023
502859,13380,0.07
777195,22540,0.01
648956,0,0.027
357400,22660,0.023
753790,28020,0.077
408215,19140,0.074
276410,50028,0.013
798645,14100,0.085
754408,45780,0.03
309088,49740,0.098
768729,17900,0.004
982657,31860,0.008
425446,35084,0.055
322269,29020,0.084
608398,49740,0.074
866737,24580,0.074
878421,12220,0.1
933230,14500,0.001
268723,50054,0.052
840493,44100,0.051
779400,42540,0.077
113288,38340,0.077
366183,41180,0.067
537095,16974,0.098
305558,48060,0.021
794425,10580,0.065
412106,41540,0.019
203333,48260,0.049
319417,24220,0.086
397592,44420,0.071
259491,31740,0.088
763429,50047,0.065
508129,16020,0.098
540811,50021,0.037
599713,50044,0.026
154181,22180,0.048
619913,25180,0.02
500857,16860,0.011
327957,29100,0.024
187629,33874,0.049
531809,34580,0.095
974384,13140,0.081
251420,49700,0.051
718710,20220,0.011
244537,28700,0.007
915793,19380,0.068
152632,50018,0.037
631601,16820,0.007
961849,37964,0.023
688933,42700,0.068
798294,12100,0.047
573693,30300,0.039
889843,15680,0.078
136577,24580,0.052
980207,19780,0.032
723909,36420,0.016
319606,22020,0.008
572594,13900,0.061
305103,36740,0.021
529494,47260,0.006
405151,48300,0.054
744532,50029,0.077
709802,50044,0.037
472129,19660,0.032
991978,50038,0.085
945494,22660,0.048
196896,48620,0.032
463154,26420,0.028
971436,21500,0.024
555822,11244,0.018
874860,17820,0.096
296405,19340,0.032
829924,26820,0.053
824108,50030,0.087
613110,36220,0.002
224429,30140,0.076
531314,40580,0.046
513069,43340,0.056
692605,13380,0.014
532644,45300,0.024
970973,50030,0.072
723621,48620,0.084
683344,39580,0.009
138577,43100,0.046
160761,50006,0.068
105798,37620,0.01
602452,38860,0.065
711189,31020,0.021
515952,50039,0.095
884710,17980,0.057
486894,33260,0.063
945608,28100,0.074
188580,44060,0.047
511932,27140,0.057
853523,19660,0.025
165567,27180,0.06
114093,50042,0.04
680692,28940,0.039
467872,29180,0.036
376925,30020,0.049
983165,28100,0.057
225276,50025,0.033
907407,28940,0.002
110672,29540,0.097
319014,16300,0.099
480094,13020,0.05
937096,50029,0.037
237598,47460,0.082
900068,47460,0.09
734898,34620,0.026
866370,26140,0.015
606551,23060,0.024
671103,36420,0.097
601536,45220,0.021
558729,10580,0.057
159254,50026,0.029
361286,41620,0.054
141840,50011,0.027
376908,31540,0.07
199877,26820,0.076
292520,29540,0.068
473515,27260,0.023
855160,37964,0.033
253018,50011,0.066
131289,24500,0.014
102235,27620,0.065
246906,20940,0.024
741872,16974,0.091
889052,39300,0.069
725968,33860,0.065
531942,48424,0.016
292814,23460,0.047
287140,17300,0.095
292744,50024,0.041
706828,50016,0.03
927286,23420,0.098
331800,36100,0.086
593388,43900,0.012
391149,29820,0.092
788757,26380,0.061
488525,14500,0.023
122061,45500,0.021
543905,22540,0.03
323432,19780,0.064
184418,11460,0.091
393577,44180,0.089
191506,31460,0.017
514116,21340,0.016
752089,19500,0.022
853224,33540,0.038
769398,26300,0.085
822416,36140,0.091
875993,36084,0.092
365910,14100,0.004
390315,30460,0.087
115205,41940,0.092
930171,48300,0.028
535805,47260,0.075
946603,40220,0.053
236584,26140,0.012
833331,26900,0.085
573278,33780,0.007
229071,50020,0.079
514134,40220,0.077
143507,39380,0.002
543053,43420,0.039
792164,50002,0.099
270562,17420,0.082
937422,12060,0.055
954797,12940,0.052
362380,43340,0.06
570320,19340,0.006
316248,35100,0.088
724446,50046,0.065
801431,41500,0.086
615648,36084,0.082
561078,27500,0.044
787629,23060,0.002
743756,50054,0.01
418151,40484,0.033
442413,13460,0.009
174300,27140,0.074
493756,40220,0.091
731817,50037,0.024
994592,29620,0.029
245171,46520,0.021
752997,27620,0.066
143049,50010,0.033
581301,48140,0.051
226372,10780,0.013
925879,29404,0.025
634225,11540,0.031
772818,11244,0.066
348270,27060,0.048
748042,22540,0.023
614255,47220,0.006
672000,46540,0.083
766913,36260,0.082
395254,23580,0.002
913515,39580,0.095
773737,19060,0.018
161453,12220,0.053
370393,35084,0.03
777625,10180,0.029
736027,10180,0.047
378610,21780,0.059
361835,50025,0.095
926237,28100,0.099
229162,50042,0.086
393657,15180,0.096
401652,19340,0.046
912585,17980,0.062
970913,49420,0.095
582237,45820,0.086
866468,16820,0.047
535832,38540,0.019
654093,47020,0.09
913446,50030,0.073
811173,26620,0.091
225521,31420,0.055
117013,33340,0.1
828789,42200,0.085
241028,45820,0.086
535770,43524,0.096
608984,20524,0.002
933485,19140,0.038
937746,33874,0.032
213475,32780,0.032
503761,30860,0.074
389193,29020,0.05
797278,50054,0.05
868664,47380,0.081
107553,50050,0.084
853014,19124,0.066
536488,27140,0.033
157129,24340,0.014
615310,42340,0.076
306081,12260,0.097
413007,27140,0.08
620302,33220,0.038
247433,16700,0.065
174049,13020,0.017
284323,29420,0.013
898823,28140,0.036
451590,16740,0.024
839811,30020,0.084
451951,31084,0.089
310994,42140,0.026
180647,41100,0.035
462328,13140,0.052
414837,11244,0.029
119959,25420,0.008
359432,25420,0.058
490604,50047,0.075
300254,39580,0.076
379638,41620,0.051
891080,28020,0.065
989512,21820,0.01
847208,27340,0.099
